date (local),month,season,hy,dy,hd,dw,coal,hydro,gas,nuclear,petroleum,wind,other,solar,I_f
6/5/2019,6,s,8144,340,8.00,4,2502,22,18073,2734,2,,2110,175,483.5164219
6/5/2019,6,s,8145,340,9.00,4,2794,22,19925,2732,0,,2246,544,481.1539854
6/5/2019,6,s,8146,340,10.00,4,3034,23,22069,2733,0,,2407,888,480.0529368
6/5/2019,6,s,8147,340,11.00,4,3169,22,24510,2734,0,,2546,1097,482.2359012
6/5/2019,6,s,8148,340,12.00,4,3341,22,26623,2733,0,,2629,1257,484.7499282
6/5/2019,6,s,8149,340,13.00,4,3379,22,28273,2729,0,,2624,1333,487.3730555
6/5/2019,6,s,8150,340,14.00,4,3446,22,29757,2735,0,,2672,1356,490.2006933
6/5/2019,6,s,8151,340,15.00,4,3442,23,30723,2733,0,,2738,1290,492.104865
6/5/2019,6,s,8152,340,16.00,4,3403,22,31102,2734,0,,2737,1029,490.9760961
6/5/2019,6,s,8153,340,17.00,4,3492,23,30859,2730,0,,2712,742,492.1860885
6/5/2019,6,s,8154,340,18.00,4,3405,36,30390,2726,0,,2725,557,486.4226307
6/5/2019,6,s,8155,340,19.00,4,3468,22,29389,2727,0,,2718,265,486.6146083
6/5/2019,6,s,8156,340,20.00,4,3427,22,27663,2728,0,,2587,102,485.7062342
6/5/2019,6,s,8157,340,21.00,4,3495,22,26734,2729,0,,2467,3,483.8610508
6/5/2019,6,s,8158,340,22.00,4,3439,22,25418,2723,0,,2322,0,481.8555651
6/5/2019,6,s,8159,340,23.00,4,3367,22,23399,2725,0,,2148,0,477.2518589
6/5/2019,6,s,8160,340,24.00,4,3021,22,21033,2726,0,,2071,0,476.8742716
6/6/2019,6,s,8161,341,1.00,5,2785,22,18783,2728,0,,1967,0,480.8349097
6/6/2019,6,s,8162,341,2.00,5,2325,22,17408,2730,0,,1934,0,484.4180218
6/6/2019,6,s,8163,341,3.00,5,2054,21,16367,2731,0,,1928,0,490.179804
6/6/2019,6,s,8164,341,4.00,5,2012,22,15617,2731,0,,1912,0,492.388427
6/6/2019,6,s,8165,341,5.00,5,2004,22,15393,2731,0,,1901,0,492.7497648
6/6/2019,6,s,8166,341,6.00,5,2004,22,16126,2731,0,,1940,0,485.5661915
6/6/2019,6,s,8167,341,7.00,5,2149,22,17251,2735,0,,2049,6,486.1608739
6/6/2019,6,s,8168,341,8.00,5,2689,22,17923,2730,0,,2107,155,482.1229044
6/6/2019,6,s,8169,341,9.00,5,2898,23,19779,2734,0,,2267,510,482.4007963
6/6/2019,6,s,8170,341,10.00,5,3084,22,21831,2731,0,,2440,860,483.2929981
6/6/2019,6,s,8171,341,11.00,5,3203,22,24017,2726,0,,2543,1031,482.3034949
6/6/2019,6,s,8172,341,12.00,5,3317,22,25891,2726,0,,2604,1164,482.0060645
6/6/2019,6,s,8173,341,13.00,5,3461,22,27222,2721,0,,2571,1233,485.6221196
6/6/2019,6,s,8174,341,14.00,5,3524,22,28739,2732,0,,2605,1046,486.9676801
6/6/2019,6,s,8175,341,15.00,5,3471,22,29681,2730,0,,2579,958,487.7853825
6/6/2019,6,s,8176,341,16.00,5,3349,23,29979,2732,0,,2569,739,487.6303675
6/6/2019,6,s,8177,341,17.00,5,3328,22,29395,2725,0,,2592,554,488.5610497
6/6/2019,6,s,8178,341,18.00,5,3238,37,28357,2727,0,,2591,308,485.1017854
6/6/2019,6,s,8179,341,19.00,5,3261,23,27002,2724,0,,2572,184,481.2879177
6/6/2019,6,s,8180,341,20.00,5,3242,22,25544,2727,0,,2681,44,481.4536317
6/6/2019,6,s,8181,341,21.00,5,3359,23,25459,2716,0,,2453,1,482.6730324
6/6/2019,6,s,8182,341,22.00,5,3418,22,24128,2720,0,,2387,0,478.1670754
6/6/2019,6,s,8183,341,23.00,5,3356,21,21958,2719,0,,2203,0,474.7947562
6/6/2019,6,s,8184,341,24.00,5,3010,22,19954,2727,0,,2019,0,475.7231775
6/7/2019,6,s,8185,342,1.00,6,2645,21,18174,2733,0,,1981,0,472.9885983
6/7/2019,6,s,8186,342,2.00,6,2217,22,17287,2745,0,,1960,0,475.2523562
6/7/2019,6,s,8187,342,3.00,6,1943,22,16441,2739,0,,1939,0,477.606363
6/7/2019,6,s,8188,342,4.00,6,1879,21,15934,2737,0,,1935,0,479.2479261
6/7/2019,6,s,8189,342,5.00,6,1868,22,15837,2747,0,,1938,0,475.9275926
6/7/2019,6,s,8190,342,6.00,6,1904,22,16535,2742,0,,1997,0,476.3757414
6/7/2019,6,s,8191,342,7.00,6,2064,23,17679,2742,2,,2107,2,483.253242
6/7/2019,6,s,8192,342,8.00,6,2075,23,18544,2743,0,,2148,115,481.1633412
6/7/2019,6,s,8193,342,9.00,6,2222,21,19938,2745,0,,2289,322,483.8385058
6/7/2019,6,s,8194,342,10.00,6,2573,21,21647,2742,0,,2438,542,481.3215464
6/7/2019,6,s,8195,342,11.00,6,2838,22,23750,2744,0,,2554,781,481.1325676
6/7/2019,6,s,8196,342,12.00,6,3151,22,25657,2716,0,,2627,1021,481.6888635
6/7/2019,6,s,8197,342,13.00,6,3228,22,27024,2746,0,,2639,1055,484.8987253
6/7/2019,6,s,8198,342,14.00,6,3297,22,28116,2752,0,,2669,959,481.8190449
6/7/2019,6,s,8199,342,15.00,6,3337,22,28749,2750,0,,2667,760,479.9707395
6/7/2019,6,s,8200,342,16.00,6,3109,20,28469,2750,0,,2618,738,479.8721715
6/7/2019,6,s,8201,342,17.00,6,3107,21,27704,2750,0,,2580,616,471.0978122
6/7/2019,6,s,8202,342,18.00,6,3186,36,26538,2748,0,,2555,548,473.2305507
6/7/2019,6,s,8203,342,19.00,6,3115,16,25436,2750,0,,2304,388,474.6340893
6/7/2019,6,s,8204,342,20.00,6,2900,16,24592,2750,0,,1911,102,474.2956762
6/7/2019,6,s,8205,342,21.00,6,2914,16,24175,2750,0,,1894,1,475.4722123
6/7/2019,6,s,8206,342,22.00,6,2916,16,23356,2742,0,,1762,0,473.1349101
6/7/2019,6,s,8207,342,23.00,6,2826,18,21757,2744,0,,1604,0,469.0112437
6/7/2019,6,s,8208,342,24.00,6,2677,20,20080,2744,0,,1529,0,469.083192
6/8/2019,6,s,8209,343,1.00,7,2277,20,18644,2748,0,,1776,0,470.3754894
6/8/2019,6,s,8210,343,2.00,7,1913,19,17232,2749,0,,1969,0,477.6913989
6/8/2019,6,s,8211,343,3.00,7,1779,20,16406,2748,0,,1958,0,482.0562873
6/8/2019,6,s,8212,343,4.00,7,1613,19,15974,2747,0,,1954,0,484.0719846
6/8/2019,6,s,8213,343,5.00,7,1561,20,15731,2751,0,,1977,0,485.6413369
6/8/2019,6,s,8214,343,6.00,7,1583,20,15927,2752,0,,1986,0,483.971164
6/8/2019,6,s,8215,343,7.00,7,1616,19,16273,2751,0,,2017,2,484.1645276
6/8/2019,6,s,8216,343,8.00,7,1662,20,17025,2757,0,,2018,96,473.0323562
6/8/2019,6,s,8217,343,9.00,7,1833,20,18886,2757,2,,2189,334,472.9116147
6/8/2019,6,s,8218,343,10.00,7,2123,19,20463,2761,0,,2640,590,466.576016
6/8/2019,6,s,8219,343,11.00,7,2331,20,22133,2758,0,,2719,792,463.2481064
6/8/2019,6,s,8220,343,12.00,7,2397,20,23677,2758,0,,2439,996,466.1947094
6/8/2019,6,s,8221,343,13.00,7,2458,21,24531,2755,0,,2471,1124,467.1809181
6/8/2019,6,s,8222,343,14.00,7,2482,21,24940,2753,0,,2620,1171,467.9971123
6/8/2019,6,s,8223,343,15.00,7,2707,23,24916,2753,0,,2649,928,474.4279808
6/8/2019,6,s,8224,343,16.00,7,2799,22,25115,2752,0,,2661,874,474.0947931
6/8/2019,6,s,8225,343,17.00,7,2803,24,25230,2750,0,,2676,737,478.3700942
6/8/2019,6,s,8226,343,18.00,7,2762,37,24921,2747,0,,2857,465,477.0509496
6/8/2019,6,s,8227,343,19.00,7,2790,19,24051,2748,0,,2654,229,478.8986998
6/8/2019,6,s,8228,343,20.00,7,2789,24,22716,2737,0,,2615,72,475.7507857
6/8/2019,6,s,8229,343,21.00,7,2721,25,22281,2734,0,,2526,1,472.4872779
6/8/2019,6,s,8230,343,22.00,7,2561,25,21242,2736,0,,2393,0,472.0495045
6/8/2019,6,s,8231,343,23.00,7,2431,26,19636,2737,0,,2207,0,474.9490245
6/8/2019,6,s,8232,343,24.00,7,2097,25,18467,2738,0,,2093,0,478.0145664
6/9/2019,6,s,8233,344,1.00,1,1752,26,17037,2740,0,,1969,0,483.506933
6/9/2019,6,s,8234,344,2.00,1,1462,26,15928,2741,0,,1955,0,490.2581791
6/9/2019,6,s,8235,344,3.00,1,1277,26,15021,2739,0,,1948,0,497.6486391
6/9/2019,6,s,8236,344,4.00,1,1232,25,14375,2741,0,,1941,0,498.8357709
6/9/2019,6,s,8237,344,5.00,1,1228,26,14092,2740,0,,1933,0,498.2719572
6/9/2019,6,s,8238,344,6.00,1,1231,25,14177,2742,0,,1920,0,496.1761444
6/9/2019,6,s,8239,344,7.00,1,1235,25,14415,2743,0,,1939,6,496.6302531
6/9/2019,6,s,8240,344,8.00,1,1258,25,15080,2762,0,,2041,148,487.302222
6/9/2019,6,s,8241,344,9.00,1,1559,25,17118,2760,0,,2257,456,472.994526
6/9/2019,6,s,8242,344,10.00,1,1997,25,19370,2763,0,,2360,683,474.8773996
6/9/2019,6,s,8243,344,11.00,1,2281,25,21525,2761,0,,2425,877,470.5163956
6/9/2019,6,s,8244,344,12.00,1,2381,30,23684,2759,0,,2484,885,469.6907446
6/9/2019,6,s,8245,344,13.00,1,2523,30,24782,2759,0,,2504,749,471.5617831
6/9/2019,6,s,8246,344,14.00,1,2589,31,24998,2759,0,,2537,504,475.2599419
6/9/2019,6,s,8247,344,15.00,1,2612,32,24125,2761,0,,2522,459,481.7743532
6/9/2019,6,s,8248,344,16.00,1,2569,32,23292,2758,0,,2494,444,482.9844388
6/9/2019,6,s,8249,344,17.00,1,2556,33,22928,2760,0,,2473,342,482.9213858
6/9/2019,6,s,8250,344,18.00,1,2612,38,22413,2758,0,,2441,278,482.7574681
6/9/2019,6,s,8251,344,19.00,1,2495,32,21539,2759,0,,2491,151,477.1234875
6/9/2019,6,s,8252,344,20.00,1,2473,31,20213,2743,0,,2477,48,476.9137424
6/9/2019,6,s,8253,344,21.00,1,2479,32,20011,2739,0,,2418,2,476.9436427
6/9/2019,6,s,8254,344,22.00,1,2427,32,19364,2743,0,,2241,0,474.9841943
6/9/2019,6,s,8255,344,23.00,1,2166,31,18263,2740,0,,1914,0,480.1658522
6/9/2019,6,s,8256,344,24.00,1,1935,32,16681,2743,0,,2020,0,486.3186186
6/10/2019,6,s,8257,345,1.00,2,1639,32,15319,2740,0,,1894,0,495.0357401
6/10/2019,6,s,8258,345,2.00,2,1347,32,14203,2734,0,,1901,0,501.970755
6/10/2019,6,s,8259,345,3.00,2,1341,33,13508,2732,0,,1837,0,508.4941523
6/10/2019,6,s,8260,345,4.00,2,1340,32,13175,2732,0,,1784,0,509.3962787
6/10/2019,6,s,8261,345,5.00,2,1359,32,13319,2730,0,,1759,0,499.3382112
6/10/2019,6,s,8262,345,6.00,2,1395,32,14236,2762,0,,1852,0,491.5752004
6/10/2019,6,s,8263,345,7.00,2,1509,32,15580,2765,0,,1946,1,482.820772
6/10/2019,6,s,8264,345,8.00,2,1629,32,16216,2767,0,,2011,87,484.070498
6/10/2019,6,s,8265,345,9.00,2,1659,32,17091,2767,0,,2193,346,489.1115882
6/10/2019,6,s,8266,345,10.00,2,2098,35,18052,2766,0,,2564,676,485.9812429
6/10/2019,6,s,8267,345,11.00,2,2473,38,19040,2769,0,,2801,993,489.1833888
6/10/2019,6,s,8268,345,12.00,2,2128,39,20071,2770,0,,2757,1152,481.2029591
6/10/2019,6,s,8269,345,13.00,2,2194,39,21829,2771,0,,2583,1114,476.3756011
6/10/2019,6,s,8270,345,14.00,2,2151,38,23432,2769,0,,2605,1012,478.5953116
6/10/2019,6,s,8271,345,15.00,2,2172,35,24406,2769,0,,2580,1192,477.70886
6/10/2019,6,s,8272,345,16.00,2,2064,34,25254,2767,0,,2611,1019,479.5806508
6/10/2019,6,s,8273,345,17.00,2,5820,35,25726,2769,0,,2632,903,479.237141
6/10/2019,6,s,8274,345,18.00,2,2838,37,26047,2768,0,,2635,717,476.0724183
6/10/2019,6,s,8275,345,19.00,2,2750,34,26113,2765,0,,2628,510,474.64216
6/10/2019,6,s,8276,345,20.00,2,2751,34,25420,2765,0,,2586,178,471.8224191
6/10/2019,6,s,8277,345,21.00,2,2822,34,24316,2764,0,,2525,6,469.0575786
6/10/2019,6,s,8278,345,22.00,2,2810,34,23279,2740,0,,2399,0,470.9223841
6/10/2019,6,s,8279,345,23.00,2,2666,34,21044,2741,0,,2185,0,469.2690539
6/10/2019,6,s,8280,345,24.00,2,2349,33,19284,2740,0,,1929,0,475.0935118
6/11/2019,6,s,8281,346,1.00,3,1994,33,17533,2734,0,,2019,0,482.4437128
6/11/2019,6,s,8282,346,2.00,3,1698,33,15792,2740,0,,2074,0,493.5054084
6/11/2019,6,s,8283,346,3.00,3,1617,33,14702,2737,0,,2081,0,502.3086633
6/11/2019,6,s,8284,346,4.00,3,1601,33,14028,2739,0,,2067,0,502.6882348
6/11/2019,6,s,8285,346,5.00,3,1573,33,14010,2736,0,,2050,0,496.9349918
6/11/2019,6,s,8286,346,6.00,3,1622,33,14806,2767,0,,1965,0,484.2261892
6/11/2019,6,s,8287,346,7.00,3,1691,34,16181,2770,0,,1975,9,483.7294791
6/11/2019,6,s,8288,346,8.00,3,1793,33,17444,2767,0,,2009,176,477.007775
6/11/2019,6,s,8289,346,9.00,3,2173,33,19174,2767,0,,2180,556,477.2234497
6/11/2019,6,s,8290,346,10.00,3,2525,33,21113,2766,0,,2418,917,472.6150613
6/11/2019,6,s,8291,346,11.00,3,2773,33,23409,2765,14,,2544,1060,465.8768543
6/11/2019,6,s,8292,346,12.00,3,2806,33,25552,2766,0,,2622,1025,472.928535
6/11/2019,6,s,8293,346,13.00,3,2854,33,27141,2768,0,,2614,1079,474.1213697
6/11/2019,6,s,8294,346,14.00,3,2914,33,27863,2761,0,,2616,1014,474.9224371
6/11/2019,6,s,8295,346,15.00,3,2882,33,28513,2761,0,,2625,1042,474.2404288
6/11/2019,6,s,8296,346,16.00,3,2945,33,28552,2760,0,,2620,1018,474.4869134
6/11/2019,6,s,8297,346,17.00,3,2802,33,28765,2756,0,,2632,732,475.5695439
6/11/2019,6,s,8298,346,18.00,3,2897,38,28407,2754,0,,2631,588,475.9162067
6/11/2019,6,s,8299,346,19.00,3,2828,32,27630,2752,0,,2626,345,471.2104983
6/11/2019,6,s,8300,346,20.00,3,2864,33,26224,2755,0,,2556,148,471.2657548
6/11/2019,6,s,8301,346,21.00,3,2699,33,25199,2751,0,,2389,3,473.919119
6/11/2019,6,s,8302,346,22.00,3,2510,32,24311,2753,0,,2166,2,480.5668106
